	text	label
31818	赤いのはありますか。	1
30139	あなたの報告書を読んでおきましょう。	1
54538	私たちは友達と一緒に買い物へ行った。	1
40596	私はあの男と仲がよかった。	1
39197	私は昨日公園にいきました。	1
5102	汽車に間にあった。	0
34037	あなたに会ったことを決して私は忘れません。	1
58330	彼は親切なので人に好きだと思われている。	1
49893	お世話になっております。	1
40513	ついに彼はアメリカに行きました。	1
509	その老人は気難しい。	0
23719	言う価値のあることがなければ、話すな。	1
28752	次の朝彼は風呂で死んでいた。	1
53216	きっともう忘れたと言うことだわ。	1
61029	健康の価値は病気になるまでわからない。	1
42772	最近彼は新しい事業を始めた。	1
14616	彼の成功は私にとって大きな喜びでした。	0
9533	君も将来のことを考えていい頃だ。	0
53714	他の人の悪いことをきいてはならない。	1
28899	小説が成功して彼女は金持ちになった。	1
62675	ミエ、静かにしなさいと母が言った。	1
29105	庭にある花は大変美しい。	1
58900	これらのペンは誰のものですか。	1
21980	この辞書はまったく役に立たない。	0
37164	彼女はいつも相手し安い人だ。	1
7421	まず困難ではないでしょう。	0
19136	風邪をひいたら、たくさん休養を取りなさい。	0
31369	あなたのことを心配している。	1
17905	彼女は青い上着を着ていた。	0
36265	彼らは次から次へとここへやってきた。	1
41067	私は入る口のところまで行った。	1
36057	彼は私の兄より３歳年が下です。	1
30156	ルーシーと犬に当たったのは彼の車でした。	1
20138	君が失敗したのは努力が足りなかったからだ。	0
16298	あなたの自慢話はもうたくさんだ。	0
32650	私は普通の英語を勉強したい。	1
51896	母は留守です。	1
36076	あなたたちはこの部屋を出るな。	1
45575	彼は茶色の目をしている。	1
11782	ただいま通話中だ。	0
42397	今年は彼にとっていい年だった。	1
7400	お互いに憎み合っているというわけか。	0
21300	３年前死産しました。	0
56248	そうするのはあなたの責任だ。	1
47026	私と彼女は長くお互いを知っている仲だ。	1
50354	彼は私らの横に住んでいる。	1
34166	もう少し注意するべきだったのに。	1
52314	間違いの数は多くて１０個です。	1
20710	彼女との出会いが始まった。	0
14740	行こうととどまろうとあなたの自由だ。	0
38066	彼は私に長いお話を話してくれた。	1
532	彼はアメリカの紳士ではありませんか。	0
54016	その事故で彼は目の力を失った。	1
15037	彼らはお互いに贈り物をする。	0
51188	彼は今東京に住んでいる。	1
19894	彼は長時間働き続けていたようだった。	0
29348	日曜日でも開いてますか。	1
5355	私はジョンにアルバムを買ってあげた。	0
29375	カメラを持ってくればよかった。	1
14946	あとでホテルに電話を下さい。	0
56752	それは私が使う物です。	1
16981	彼はきっぱり煙草を止めようと決心した。	0
35615	彼らは町に向かって進んだ。	1
62130	あなたは言われた通りにしさえすればいい。	1
33981	ほとんど僕たちの３倍くらいあるんだ。	1
36668	私は彼と仕事をする。	1
53205	本当に捨てるわけにはいかないよ。	1
62852	彼がその仕事を終わるのに１週間かかった。	1
26655	この辞書は群を抜いてよい。	1
34260	彼は仕事を失った。	1
22265	彼女は私達の援助の申し出を断った。	0
28690	私は部屋であなたを待っているでしょう。	1
57456	彼より英語がうまい人は誰もいない。	1
30060	今が計画を実行する時です。	1
60716	私はその金で外国で学ぶことができた。	1
15674	手元に気をつけて！	0
26847	間もなく行かなくては。	1
47564	私に良い考えが浮かんだ。	1
43365	その町は発展しているようだった。	1
46600	私は、それを探さなければならない。	1
56917	仕事の成功はあなた方の努力次第です。	1
12565	彼の説明はまったく理屈に合わない。	0
62527	生まれてから今までそんなひどい話は聞いたことがない。	1
16873	ご親切に手伝っていただいてありがとう。	0
30427	彼は昼食に出かけた。	1
45124	お母さんの言ったことに対して、何も言ってはダメですよ。	1
2199	彼はもう宿題を済ませました。	0
57708	彼のうまい言葉には誰も反応しない。	1
13720	君の計画は全然役に立たない。	0
56964	元の位置に戻ろう。	1
28981	もう少しで悪い結果になりそうな状態だった。	1
55033	もう帰ることにしようか。	1
54975	今日は晴れそうもない。	1
3678	彼女はドイツ生まれのようだ。	0
15334	彼がすぐに回復する見込みはない。	0
32828	あの会社はお金がない。	1
26656	夏の休みの日の間、家にいませんでした。	1
26021	彼女は今日は気分が悪い。	1
46537	彼を送るために駅へ行って来たところです。	1
57151	彼は他のどの少年よりも背が高い。	1
2633	彼は手紙を受け取るとすぐにニューヨークへ行った。	0
16455	君には不満が全くない。	0
43102	自分のこれ以上は無理なところを知る事は重要である。	1
41904	これは読むべき本だ。	1
53577	彼の家を見つけるのに少し困った。	1
2895	あの塔はどのくらいの高さですか。	0
2994	彼女に以前お会いしました。	0
32548	健康でなければ成功を期待できない。	1
20719	ゆうべはとても楽しかった。	0
11144	次のバスを待つくらいなら歩いた方がましだ。	0
13825	私はトムほどうまくテニスが出来ない。	0
45942	あと何時間で着きますか。	1
24164	事故は起こるものだ。	1
1034	私は散髪をしてもらった。	0
30173	彼らも来てもいいですか。	1
47576	そんな異常な話は聞いたことがない。	1
34384	あなたは彼女より背が高い。	1
12044	気候があまりに違うんで、びっくりしています。	0
29566	顔をこちらへ向けなさい。	1
62279	彼はこの病院の患者ではなく医者です。	1
8720	その戸はどうしても開かなかった。	0
9545	君はそのロープをほどかないと約束しなさい。	0
44547	みんな自分の国が好きだ。	1
25017	私はとても寂しい。	1
32518	どれほどに遅くなっても必ず起こしてくださいよ。	1
42578	私たちは今日の夜パーティーを開きます。	1
60765	今日の朝遅れたのには理由がある。	1
53041	彼女の仕事は赤ちゃんの世話をすることです。	1
592	直に雨が降るかもしれない。	0
10168	ただ互いに異なっているというだけだ。	0
41805	私は彼女の３倍の本を持っている。	1
20391	信号は赤に変わった。	0
33748	その年とった男はバスを降りた。	1
41260	１度や２度の失敗は誰にでもある。	1
30513	彼の英語は間違いがあるとしてもかなり少ない。	1
3911	男の子達は静かにしていた。	0
13521	彼はアメリカへいったがむだではなかった。	0
45488	それはとても私にはできない。	1
32521	その少年はみんなから笑われました。	1
23757	ここは雪がたくさん降りますか。	1
10545	それはちょっとずれてるよ。	0
29837	あれはもう時代に遅れている。	1
252	私は彼の傲慢さにこれ以上我慢できない。	0
5634	あなたはご両親のどちらに似ていらっしゃいますか。	0
24655	私は彼らの言ったことを信じる。	1
59892	運動してもいいですか。	1
15625	私があなたを援助できればいいのに。	0
47071	それは何と長い橋だろう。	1
61797	あなたの時計はどの時間ですか。	1
43729	あなたは、朝に食事を取る必要がある。	1
31403	自転車を片付けなさい。	1
32484	彼はその事実を否定した。	1
29680	火事はすぐに消された。	1
